UserID,TrackId,rating
202664,96679,180
202664,146570,529
202664,206958,350
202664,53874,0
202666,126276,0
202666,146263,0
202666,113588,200
202666,71455,100
202666,240854,240
202666,23671,0
202667,99448,80
202667,271003,260
202667,233617,260
202667,85034,0
202667,270469,80
202667,134481,260
202668,79062,250
202668,275060,320
202668,203549,270
202668,89403,180
202668,268395,0
202668,212871,160
202670,175481,190
202670,17662,190
202670,134845,270
202670,152518,80
202670,259598,230
202670,138425,0
202671,193256,180
202671,205874,0
202671,175232,180
202671,155463,0
202671,148053,0
202671,88888,0
202672,192234,160
202672,272733,0
202672,163770,150
202672,229894,250
202672,125671,0
202672,225024,150
202674,63625,280
202674,107137,226
202674,205571,200
202674,140692,280
202674,202784,200
202674,232322,68
202675,29228,180
202675,155101,170
202675,225957,260
202675,209124,0
202675,16337,0
202675,169584,340
202676,165847,50
202676,28063,50
202676,46756,50
202676,211217,120
202676,263249,180
202676,36568,150
202678,161986,180
202678,76605,180
202678,176597,180
202678,58157,0
202678,15911,80
202678,100859,80
202679,278908,190
202679,38015,280
202679,128705,180
202679,232247,0
202679,148009,0
202679,100342,350
202683,71966,270
202683,111151,30
202683,237908,0
202683,282104,220
202683,112918,0
202683,267165,0
202685,30297,300
202685,77700,0
202685,41136,0
202685,164297,0
202685,29334,180
202685,144535,180
202689,22532,0
202689,261205,0
202689,275881,0
202689,146908,0
202689,138706,160
202689,206878,0
202691,224321,0
202691,75361,0
202691,187483,50
202691,218206,190
202691,285162,100
202691,213280,200
202693,239473,200
202693,66959,200
202693,205320,0
202693,142191,200
202693,102978,0
202693,242150,0
202703,8665,0
202703,266345,0
202703,2770,170
202703,152600,0
202703,143817,80
202703,112473,80
202705,55618,90
202705,57671,90
202705,192661,90
202705,84221,0
202705,272907,80
202705,255196,100
202706,133339,80
202706,96976,100
202706,21593,140
202706,242425,180
202706,68739,80
202706,56525,80
202710,227283,170
202710,111470,0
202710,223587,240
202710,79396,110
202710,128192,0
202710,193216,320
202713,81317,80
202713,109919,260
202713,151313,120
202713,119583,0
202713,70288,0
202713,4475,260
202714,72035,60
202714,158712,0
202714,253010,270
202714,112584,60
202714,120535,0
202714,23018,280
202716,132870,0
202716,260248,0
202716,20648,0
202716,65831,80
202716,19518,160
202716,34033,344
202717,96378,300
202717,66683,0
202717,104207,300
202717,235507,120
202717,34084,270
202717,245658,100
202720,91513,90
202720,100831,230
202720,85712,270
202720,250855,0
202720,103381,0
202720,201745,270
202726,319,260
202726,9253,0
202726,42375,300
202726,232937,80
202726,110949,0
202726,18486,50
202727,5844,180
202727,77048,260
202727,3380,0
202727,63625,260
202727,290142,0
202727,142865,0
202728,1242,80
202728,34940,80
202728,284909,0
202728,277054,170
202728,107193,80
202728,102449,80
202731,54516,0
202731,3854,0
202731,159387,0
202731,143524,0
202731,269270,0
202731,268488,0
202732,116032,0
202732,49889,0
202732,192970,0
202732,253486,90
202732,35663,180
202732,121824,180
202733,58944,0
202733,87578,0
202733,139577,0
202733,134099,90
202733,262071,0
202733,7438,90
202737,18486,230
202737,50473,160
202737,141439,0
202737,156937,280
202737,204462,255
202737,221862,0
202740,55402,340
202740,131564,0
202740,293496,120
202740,33489,0
202740,94700,0
202740,182181,0
202742,54263,260
202742,236939,0
202742,85718,260
202742,56869,80
202742,175202,0
202742,147802,260
202744,98681,170
202744,259354,170
202744,218879,0
202744,66790,170
202744,160012,90
202744,264575,0
202751,37535,0
202751,101871,70
202751,273185,160
202751,229045,0
202751,238892,0
202751,155791,260
202754,244657,170
202754,21168,0
202754,78150,90
202754,95924,170
202754,181408,0
202754,232056,400
202757,142770,0
202757,240430,0
202757,36048,0
202757,55055,0
202757,275881,0
202757,28244,0
202758,207739,180
202758,199979,90
202758,7990,0
202758,16093,0
202758,93808,0
202758,266667,0
202759,156246,0
202759,191023,80
202759,280897,0
202759,245583,180
202759,141970,180
202759,208477,80
202760,248632,0
202760,17790,0
202760,125210,90
202760,254516,0
202760,137485,0
202760,117377,0
202762,13566,90
202762,36903,80
202762,1743,80
202762,36935,0
202762,151555,260
202762,128255,180
202765,281402,420
202765,28653,0
202765,258448,180
202765,35367,360
202765,174690,0
202765,275816,80
202768,225319,0
202768,205018,100
202768,78601,0
202768,8441,0
202768,189775,180
202768,25866,0
202770,263957,160
202770,245127,260
202770,171683,0
202770,15951,160
202770,73940,220
202770,232828,220
202771,252656,140
202771,203711,150
202771,6686,0
202771,111151,0
202771,285227,170
202771,231071,0
202773,88977,0
202773,271794,90
202773,73312,0
202773,72875,180
202773,139440,180
202773,267297,0
202777,7114,0
202777,44704,90
202777,229415,100
202777,229707,270
202777,120535,10
202777,53151,180
202784,187302,170
202784,77716,100
202784,170092,270
202784,198409,400
202784,161062,340
202784,262955,160
202785,57480,0
202785,268182,200
202785,266209,0
202785,247218,240
202785,33120,320
202785,30196,0
202787,294832,80
202787,69315,0
202787,80572,80
202787,247494,220
202787,258891,240
202787,243378,220
202789,94236,0
202789,168654,0
202789,7845,0
202789,149675,0
202789,177900,70
202789,267494,0
202794,202580,410
202794,85672,0
202794,158891,287
202794,261122,50
202794,44308,406
202794,139396,416
202799,230358,200
202799,228522,0
202799,484,268
202799,295060,0
202799,178737,200
202799,285194,290
202800,63483,180
202800,105450,80
202800,293957,60
202800,83187,80
202800,87578,0
202800,271415,260
202803,228557,80
202803,6507,30
202803,256323,150
202803,41592,0
202803,130921,80
202803,107707,200
202805,266260,260
202805,250913,170
202805,107959,0
202805,260732,80
202805,269196,0
202805,163222,0
202806,271045,0
202806,92035,260
202806,264575,0
202806,169580,340
202806,60104,80
202806,18993,90
202807,5799,100
202807,107322,210
202807,155484,30
202807,228941,30
202807,254917,160
202807,212024,250
202808,42375,0
202808,116327,0
202808,26677,0
202808,87791,0
202808,91663,0
202808,89740,200
202811,27636,0
202811,19342,0
202811,138112,0
202811,276913,180
202811,43073,180
202811,171541,70
202815,73625,0
202815,108235,240
202815,185650,0
202815,269273,0
202815,216047,0
202815,75587,0
202820,76729,340
202820,94366,0
202820,149658,340
202820,141099,0
202820,81692,180
202820,161709,80
202822,134866,340
202822,226320,340
202822,216561,180
202822,130771,80
202822,251902,80
202822,231282,0
202825,158796,30
202825,153972,30
202825,109892,50
202825,52617,0
202825,250795,0
202825,150415,0
202828,71730,180
202828,131742,230
202828,198874,100
202828,73489,0
202828,180875,0
202828,282252,0
202832,166403,80
202832,187872,0
202832,38990,300
202832,275729,170
202832,143570,140
202832,246893,80
202840,120563,0
202840,119427,0
202840,2935,150
202840,229035,0
202840,82599,100
202840,18863,180
202841,278486,0
202841,267857,80
202841,25853,130
202841,119888,0
202841,192375,280
202841,27090,235
202842,49713,0
202842,100076,260
202842,120841,0
202842,250286,0
202842,89110,90
202842,237211,280
202844,268974,180
202844,70346,260
202844,170119,0
202844,61939,180
202844,182965,0
202844,101347,0
202846,170175,0
202846,41759,0
202846,217483,270
202846,43110,100
202846,15641,90
202846,4279,270
202847,121584,180
202847,30324,180
202847,114730,0
202847,100508,100
202847,292067,0
202847,126615,0
202848,212849,100
202848,56730,115
202848,23760,50
202848,148294,90
202848,224508,0
202848,272597,100
202850,204649,160
202850,26085,300
202850,136245,350
202850,268485,250
202850,279402,100
202850,124387,280
202851,280025,180
202851,280251,0
202851,158503,90
202851,76429,0
202851,76345,0
202851,101528,0
202852,12061,90
202852,16057,0
202852,271045,0
202852,248986,0
202852,277751,0
202852,170214,90
202854,84898,80
202854,175187,90
202854,60994,90
202854,74024,80
202854,52378,180
202854,101847,90
202855,165847,180
202855,73312,140
202855,275559,270
202855,20248,180
202855,237211,30
202855,35555,270
202858,280540,0
202858,182125,170
202858,112634,0
202858,12149,0
202858,26741,260
202858,232037,80
202859,129684,330
202859,194950,160
202859,271163,160
202859,245668,260
202859,72683,160
202859,91475,170
202864,72531,90
202864,278582,180
202864,35376,180
202864,51849,0
202864,116721,180
202864,90370,0
202865,52105,180
202865,244869,0
202865,31174,0
202865,117043,0
202865,56076,180
202865,223032,0
202866,31333,90
202866,233721,80
202866,43564,120
202866,169310,270
202866,210777,210
202866,104542,360
202870,252671,0
202870,163568,260
202870,69951,170
202870,43031,0
202870,116051,0
202870,108612,150
202871,228191,173
202871,135181,276
202871,102452,190
202871,14542,173
202871,249765,50
202871,105487,300
202876,80806,80
202876,130115,270
202876,42557,90
202876,194053,90
202876,200797,360
202876,210679,360
202877,122258,260
202877,84772,220
202877,174217,0
202877,293855,0
202877,97306,260
202877,6695,0
202881,102211,170
202881,75778,110
202881,51205,0
202881,162914,180
202881,108266,0
202881,287896,0
202886,191303,0
202886,179573,0
202886,159037,180
202886,155857,0
202886,109783,90
202886,243152,0
202891,112870,190
202891,191156,190
202891,26734,0
202891,43329,190
202891,144535,0
202891,269101,0
202894,52339,180
202894,110646,0
202894,78994,0
202894,20754,270
202894,61975,180
202894,247731,0
202897,109352,180
202897,60899,80
202897,105828,0
202897,258824,170
202897,97426,260
202897,34803,170
202899,126107,80
202899,88927,0
202899,175445,80
202899,13543,260
202899,55958,80
202899,167157,80
202901,51430,0
202901,13910,260
202901,259851,0
202901,258891,80
202901,273827,170
202901,205649,260
202906,21044,0
202906,67159,0
202906,120084,170
202906,92770,80
202906,159757,170
202906,178000,0
202907,230641,0
202907,42850,270
202907,273182,70
202907,82372,0
202907,178546,90
202907,134743,0
202908,94845,80
202908,96095,0
202908,97039,0
202908,210249,0
202908,211718,0
202908,48254,80
202909,87090,0
202909,250724,50
202909,101030,230
202909,167212,293
202909,159583,69
202909,245446,50
202913,148067,250
202913,233614,160
202913,130344,250
202913,194594,80
202913,287300,170
202913,277979,80
202914,164591,90
202914,219751,0
202914,123677,70
202914,17790,0
202914,243710,0
202914,52617,0
202916,184586,0
202916,115095,160
202916,117377,180
202916,136245,200
202916,63199,0
202916,157155,140
202917,149625,160
202917,132159,160
202917,137860,170
202917,67560,80
202917,252291,0
202917,133906,0
202924,12279,222
202924,273258,17
202924,12570,0
202924,239371,190
202924,80916,222
202924,253848,200
202926,20825,0
202926,293414,0
202926,136275,80
202926,104997,0
202926,129805,180
202926,158923,180
202929,78305,180
202929,249986,0
202929,47881,100
202929,294419,0
202929,70431,0
202929,182465,0
202931,71272,0
202931,289330,0
202931,191051,200
202931,254899,280
202931,61865,100
202931,12466,500
202932,40651,90
202932,161955,180
202932,241421,0
202932,139444,0
202932,247494,0
202932,288220,0
202934,77246,140
202934,218824,50
202934,58656,90
202934,228077,90
202934,214176,360
202934,100831,130
202938,190001,400
202938,232322,290
202938,251819,0
202938,105450,200
202938,246282,0
202938,62536,350
202942,292171,90
202942,85594,70
202942,263249,90
202942,203860,180
202942,121386,70
202942,191631,120
202946,4993,0
202946,162152,0
202946,198704,170
202946,175608,220
202946,145807,80
202946,23930,0
202950,203540,400
202950,238161,240
202950,46269,80
202950,183872,340
202950,259824,240
202950,292418,80
202951,57119,0
202951,29888,160
202951,18066,80
202951,197133,80
202951,273793,80
202951,163833,160
202953,27669,90
202953,221650,0
202953,206622,180
202953,149995,0
202953,247253,180
202953,265539,180
202955,99450,180
202955,77119,0
202955,257164,0
202955,253231,180
202955,229916,270
202955,285365,0
202964,163853,260
202964,267791,0
202964,9610,0
202964,203088,0
202964,120734,180
202964,229966,0
202965,31167,100
202965,79012,0
202965,146981,80
202965,220175,100
202965,76693,90
202965,212943,0
202969,5844,250
202969,66803,90
202969,168682,80
202969,86857,250
202969,36296,160
202969,206878,170
202970,271163,90
202970,3742,90
202970,283778,0
202970,196448,270
202970,253594,270
202970,66368,170
202971,257260,0
202971,120734,0
202971,224515,0
202971,148365,0
202971,193216,0
202971,113233,0
202982,212592,200
202982,153923,90
202982,264861,0
202982,94531,200
202982,155798,0
202982,91665,0
202990,111094,0
202990,148821,320
202990,225378,210
202990,152335,90
202990,222265,30
202990,201578,90
202991,108810,270
202991,166601,90
202991,206155,0
202991,66464,180
202991,71454,90
202991,35201,270
202993,230049,0
202993,193069,170
202993,149225,80
202993,140486,0
202993,266782,90
202993,75999,0
202995,211235,90
202995,29189,80
202995,248267,180
202995,67942,260
202995,201317,180
202995,175381,0
202996,66292,260
202996,119906,0
202996,109031,160
202996,239083,80
202996,176586,130
202996,28519,0
203000,12922,70
203000,121426,300
203000,263527,0
203000,73124,200
203000,61582,0
203000,246590,190
203003,268114,180
203003,199957,180
203003,219780,0
203003,74296,0
203003,153805,180
203003,2946,0
203006,70292,0
203006,148142,180
203006,66618,140
203006,177370,90
203006,139094,0
203006,150410,0
203007,144302,70
203007,3260,70
203007,75600,0
203007,178503,50
203007,170175,0
203007,15452,70
203008,191161,0
203008,145554,170
203008,221953,0
203008,272968,0
203008,17381,170
203008,62906,170
203012,152798,80
203012,159377,90
203012,110391,170
203012,2675,240
203012,21911,0
203012,261153,80
203016,225257,0
203016,40742,180
203016,82352,260
203016,126839,260
203016,187499,270
203016,139648,150
203018,226836,90
203018,77834,140
203018,21072,140
203018,259170,0
203018,217614,90
203018,57391,0
203021,159377,0
203021,78961,200
203021,31714,260
203021,210854,260
203021,102449,80
203021,189775,80
203023,85942,360
203023,256560,0
203023,284804,0
203023,147546,90
203023,267088,270
203023,122933,270
203024,275333,270
203024,137794,180
203024,131564,0
203024,231671,90
203024,239094,0
203024,26097,0
203026,137084,170
203026,289948,190
203026,84511,0
203026,133906,339
203026,19560,0
203026,173650,0
203032,218956,150
203032,193475,210
203032,210733,100
203032,101473,50
203032,104211,30
203032,180209,50
203035,48491,0
203035,66257,0
203035,207401,260
203035,271192,0
203035,261450,340
203035,76477,340
203036,82912,0
203036,288162,80
203036,73011,80
203036,45160,0
203036,50554,0
203036,62906,80
203040,232084,0
203040,204457,0
203040,81283,190
203040,163568,0
203040,64394,190
203040,220246,0
203043,3454,90
203043,211732,0
203043,7020,70
203043,606,90
203043,92064,0
203043,66529,0
203050,278717,0
203050,284123,200
203050,49796,0
203050,67915,200
203050,262438,200
203050,173650,0
203054,110830,210
203054,185796,430
203054,187994,0
203054,8051,70
203054,252250,450
203054,214191,360
203055,85681,220
203055,235974,260
203055,228095,80
203055,265135,170
203055,151585,0
203055,108080,260
203057,8229,90
203057,271100,260
203057,73466,80
203057,105078,0
203057,244528,340
203057,250273,340
203058,59211,360
203058,151964,360
203058,122933,0
203058,124250,0
203058,222603,0
203058,150352,0
203060,167965,250
203060,79309,70
203060,43938,0
203060,124985,0
203060,171322,250
203060,235072,80
203063,248880,80
203063,279014,200
203063,77914,80
203063,226836,160
203063,123611,90
203063,144499,180
203066,180371,80
203066,24683,90
203066,76335,0
203066,159787,80
203066,285472,350
203066,55552,350
203070,114730,340
203070,41730,0
203070,141610,0
203070,294732,190
203070,163853,440
203070,208113,0
203071,218586,0
203071,94258,250
203071,34084,210
203071,22940,30
203071,247218,210
203071,249323,0
203072,255787,300
203072,100454,380
203072,250377,90
203072,247065,281
203072,287656,354
203072,82422,89
203076,232242,0
203076,74204,0
203076,18253,0
203076,244697,170
203076,266307,0
203076,116681,170
203078,256827,270
203078,230444,0
203078,267670,270
203078,112163,270
203078,159603,0
203078,175117,0
203081,23124,0
203081,99187,80
203081,85881,90
203081,263220,0
203081,61244,90
203081,174271,80
203082,115656,173
203082,196470,80
203082,152742,0
203082,65230,0
203082,25836,0
203082,187117,250
203083,147736,180
203083,233308,190
203083,256132,0
203083,135348,90
203083,722,190
203083,126992,0
203085,290794,150
203085,210997,110
203085,242840,50
203085,62498,150
203085,8379,160
203085,293282,80
203086,48386,80
203086,69702,80
203086,13119,0
203086,88747,0
203086,270671,0
203086,278183,0
203089,250753,180
203089,147450,100
203089,62423,100
203089,85021,0
203089,78380,0
203089,120603,190
203091,80339,0
203091,221998,150
203091,139556,240
203091,246132,0
203091,262605,80
203091,142601,80
203095,71941,0
203095,226518,90
203095,111155,0
203095,249251,180
203095,130023,130
203095,28714,180
203098,198750,0
203098,98818,180
203098,167455,90
203098,248267,0
203098,9670,90
203098,282097,0
203101,200066,0
203101,42592,0
203101,117890,70
203101,158660,0
203101,185624,0
203101,235689,0
203103,83575,250
203103,228792,250
203103,182869,0
203103,224375,90
203103,224658,0
203103,74292,0
203105,276665,80
203105,7698,180
203105,295703,80
203105,157882,80
203105,92983,170
203105,224585,0
203106,199331,100
203106,102274,0
203106,83057,500
203106,211400,500
203106,290850,90
203106,73524,0
203109,246069,80
203109,98878,80
203109,136917,80
203109,27209,80
203109,23137,150
203109,20559,150
203110,96386,360
203110,1108,220
203110,158024,510
203110,133601,0
203110,165215,230
203110,39062,360
203113,60205,90
203113,17033,0
203113,45181,90
203113,37562,0
203113,191530,0
203113,257088,0
203120,92910,100
203120,188356,0
203120,61233,0
203120,247777,50
203120,83832,50
203120,124920,100
203123,177931,160
203123,78605,160
203123,97519,70
203123,260780,0
203123,96600,0
203123,285138,0
203126,281330,0
203126,19472,0
203126,141686,180
203126,282866,0
203126,208156,0
203126,241772,260
203130,46756,230
203130,198712,80
203130,191995,160
203130,139505,0
203130,135799,250
203130,91994,80
203131,266465,230
203131,7582,90
203131,280294,90
203131,68350,90
203131,144251,140
203131,184290,320
203132,222015,0
203132,124080,0
203132,217466,180
203132,227180,90
203132,281402,130
203132,93707,0
203133,124375,0
203133,140230,80
203133,193529,180
203133,101473,180
203133,15908,170
203133,281450,160
203142,144357,0
203142,200737,0
203142,85265,90
203142,198297,180
203142,6173,0
203142,12359,180
203144,160505,0
203144,15833,0
203144,218206,0
203144,85375,70
203144,285365,90
203144,262093,70
203148,60021,260
203148,35891,0
203148,160321,260
203148,289657,80
203148,48993,0
203148,135968,240
203150,230224,250
203150,196830,0
203150,159141,90
203150,99274,230
203150,239668,210
203150,140066,70
203151,216947,180
203151,75469,440
203151,54157,30
203151,268810,180
203151,159282,90
203151,161162,440
203153,116779,80
203153,170335,0
203153,126584,0
203153,217824,0
203153,184998,80
203153,105520,0
203156,156307,180
203156,251840,0
203156,274373,0
203156,180346,0
203156,45782,260
203156,279661,80
203158,134107,90
203158,201966,0
203158,254873,0
203158,212371,90
203158,145187,0
203158,18308,160
203160,274071,160
203160,212024,170
203160,134456,160
203160,239189,70
203160,205018,240
203160,201673,170
203161,129095,0
203161,236122,70
203161,80041,0
203161,291135,140
203161,96910,120
203161,200024,180
203165,280999,160
203165,211428,130
203165,135509,0
203165,188660,170
203165,235683,0
203165,194810,170
203170,223706,100
203170,197125,100
203170,47749,0
203170,144640,0
203170,268025,0
203170,100831,380
203173,259316,400
203173,79141,100
203173,110099,100
203173,213662,50
203173,141314,240
203173,180116,0
203175,124984,100
203175,79045,0
203175,71789,0
203175,106968,260
203175,86178,260
203175,53302,240
203178,28190,180
203178,212849,0
203178,263840,180
203178,253992,0
203178,248440,180
203178,233731,140
203180,271557,90
203180,4237,250
203180,253068,0
203180,238499,0
203180,287940,0
203180,29345,0
203181,294724,100
203181,255065,0
203181,34663,0
203181,36684,0
203181,136523,0
203181,211635,90
203183,287260,0
203183,56437,360
203183,276060,290
203183,104831,490
203183,211207,372
203183,165536,0
203188,205018,258
203188,110476,0
203188,113475,0
203188,6173,259
203188,165504,0
203188,166,68
203191,98351,0
203191,108855,270
203191,70788,180
203191,84448,0
203191,218905,270
203191,188639,430
203192,10001,0
203192,225134,0
203192,271903,230
203192,113219,430
203192,129207,230
203192,237185,0
203193,293515,30
203193,134774,0
203193,267076,0
203193,174047,0
203193,287047,240
203193,127834,160
203194,87505,0
203194,213544,80
203194,117,260
203194,152652,70
203194,95500,260
203194,73772,0
203202,117920,80
203202,285483,220
203202,183079,0
203202,290794,100
203202,205042,260
203202,206195,0
203205,271100,80
203205,106788,80
203205,151419,260
203205,130747,130
203205,230899,260
203205,145934,0
203206,176515,240
203206,185252,230
203206,98438,0
203206,190423,180
203206,57219,0
203206,271521,90
203208,186862,80
203208,92064,80
203208,149455,80
203208,63737,80
203208,177400,0
203208,224735,80
203210,41814,430
203210,175250,90
203210,206308,290
203210,153183,460
203210,273787,30
203210,133421,290
203211,125944,380
203211,28145,580
203211,139165,100
203211,217179,300
203211,58026,400
203211,56004,180
203214,31298,30
203214,61826,270
203214,281717,120
203214,275729,210
203214,1269,30
203214,219763,230
203215,107223,270
203215,54779,190
203215,7125,60
203215,254970,0
203215,177230,170
203215,292863,180
203221,33425,135
203221,152600,150
203221,165106,250
203221,164737,235
203221,181708,80
203221,125958,290
203224,91097,30
203224,231891,160
203224,66318,160
203224,155965,180
203224,213866,80
203224,281826,210
203227,76685,360
203227,162068,360
203227,128356,0
203227,76535,100
203227,208571,280
203227,233253,0
203228,221248,260
203228,7116,0
203228,120535,260
203228,70985,0
203228,258343,260
203228,2535,0
203229,122020,110
203229,111674,0
203229,264575,170
203229,215980,0
203229,182553,0
203229,71685,330
203231,92291,80
203231,239570,0
203231,45150,260
203231,111218,0
203231,187071,80
203231,97427,0
203232,35012,340
203232,72302,0
203232,215158,230
203232,236006,270
203232,53085,410
203232,79017,180
203235,143892,0
203235,38543,90
203235,4130,90
203235,74650,0
203235,130023,90
203235,176867,0
203237,108397,50
203237,117082,36
203237,86248,130
203237,5583,190
203237,118107,0
203237,92035,0
203238,118129,170
203238,223864,0
203238,246657,260
203238,46281,0
203238,1321,260
203238,231755,180
203240,165708,20
203240,157175,250
203240,234392,20
203240,17302,340
203240,219304,20
203240,37154,170
203243,84297,140
203243,233515,0
203243,81141,0
203243,192115,0
203243,190068,140
203243,247355,0
203251,209474,0
203251,176090,180
203251,53714,180
203251,170191,210
203251,134774,0
203251,260236,0
203258,86173,0
203258,147973,180
203258,269783,70
203258,12397,0
203258,239189,0
203258,159869,180
203259,94829,0
203259,140334,260
203259,117542,230
203259,133626,300
203259,128192,0
203259,114634,340
203260,129517,0
203260,6173,180
203260,99966,180
203260,95364,0
203260,125944,180
203260,237208,0
203261,131989,80
203261,104997,160
203261,105021,80
203261,46314,280
203261,245668,280
203261,32193,0
203262,92995,170
203262,85681,260
203262,155302,260
203262,61921,0
203262,176480,0
203262,80050,80
203263,240708,166
203263,240094,0
203263,107662,200
203263,220488,0
203263,220392,0
203263,77875,0
203264,138809,0
203264,266716,360
203264,116327,0
203264,119382,0
203264,287718,270
203264,242166,360
203267,291958,0
203267,12628,0
203267,4974,0
203267,9812,180
203267,51555,90
203267,217824,180
203268,54883,0
203268,82702,0
203268,153084,170
203268,61827,180
203268,151926,0
203268,156112,0
203273,225562,220
203273,274931,230
203273,120246,420
203273,212331,80
203273,29214,80
203273,112497,80
203275,154274,80
203275,205657,0
203275,8747,200
203275,53183,0
203275,190099,170
203275,215354,0
203276,152098,90
203276,161292,240
203276,164274,180
203276,109899,210
203276,21864,90
203276,185349,250
203277,15811,220
203277,220076,0
203277,247413,180
203277,13087,0
203277,226340,0
203277,10889,260
203280,234021,180
203280,292341,180
203280,211027,180
203280,278593,0
203280,97007,0
203280,261208,0
203281,51665,90
203281,137768,0
203281,48882,140
203281,179555,170
203281,207961,80
203281,156802,260
203282,12245,90
203282,16676,90
203282,257185,90
203282,252929,60
203282,65938,180
203282,176357,0
203283,50106,150
203283,135383,120
203283,33810,0
203283,173225,0
203283,267482,0
203283,268508,0
203288,232322,180
203288,134170,0
203288,247852,180
203288,267710,0
203288,172257,180
203288,257749,0
203293,146407,70
203293,5496,210
203293,228469,140
203293,11951,70
203293,152820,280
203293,228782,0
203298,199231,0
203298,142675,0
203298,40678,0
203298,89130,0
203298,207532,0
203298,59748,160
203300,182102,100
203300,274875,90
203300,188784,0
203300,54787,90
203300,184807,0
203300,39895,0
203304,185243,0
203304,244768,0
203304,79309,0
203304,283265,80
203304,144357,80
203304,272311,0
203311,73312,0
203311,278582,200
203311,279260,0
203311,125944,200
203311,188720,0
203311,252312,200
203312,169325,0
203312,243077,0
203312,182009,180
203312,84824,80
203312,138355,247
203312,246966,360
203313,72041,0
203313,58512,210
203313,34407,50
203313,69843,50
203313,9514,0
203313,68926,90
203316,167155,160
203316,18315,80
203316,263892,260
203316,270885,0
203316,280146,0
203316,30842,50
203319,126682,0
203319,247578,0
203319,81798,0
203319,45778,80
203319,94060,160
203319,63208,260
203322,35584,0
203322,185900,30
203322,268462,76
203322,81445,0
203322,193350,50
203322,272073,0
203323,14034,80
203323,262193,140
203323,5033,330
203323,159263,80
203323,41733,330
203323,74464,240
203326,263069,0
203326,86733,80
203326,100142,260
203326,14964,80
203326,219726,90
203326,152494,0
203330,81561,80
203330,37564,0
203330,38610,0
203330,130023,180
203330,92482,0
203330,217562,180
203337,179000,180
203337,176916,180
203337,124394,0
203337,179970,0
203337,85681,180
203337,203966,0
203338,244691,0
203338,57964,251
203338,212418,81
203338,183431,441
203338,102151,160
203338,171077,321
203341,118170,0
203341,246130,0
203341,276616,270
203341,277309,230
203341,226234,250
203341,63855,0
203342,81364,90
203342,272936,180
203342,235703,180
203342,252302,0
203342,140381,0
203342,119151,0
203347,215746,370
203347,22033,0
203347,236089,0
203347,245477,0
203347,121001,190
203347,139720,280
203348,58647,0
203348,259731,260
203348,290914,0
203348,128217,170
203348,186688,0
203348,275896,90
203351,154715,250
203351,65031,140
203351,237702,50
203351,85082,250
203351,266176,180
203351,75083,360
203352,141372,0
203352,210865,90
203352,222027,0
203352,47042,0
203352,84668,0
203352,173038,173
203355,261612,90
203355,70160,0
203355,260191,80
203355,113574,0
203355,179788,170
203355,19780,0
203365,248870,280
203365,180280,0
203365,144919,340
203365,278258,0
203365,104668,260
203365,217591,0
203366,151109,0
203366,51665,180
203366,140951,180
203366,149710,0
203366,247665,90
203366,272748,0
203368,71571,0
203368,180795,270
203368,91533,270
203368,71716,90
203368,87813,270
203368,109963,0
203372,131142,340
203372,77517,170
203372,181198,0
203372,234900,440
203372,81980,440
203372,295789,270
203379,189043,290
203379,166592,180
203379,99316,120
203379,46756,290
203379,92770,180
203379,221332,90
203382,10019,50
203382,223560,280
203382,1269,250
203382,123814,70
203382,291238,300
203382,221060,70
203383,154016,80
203383,118738,30
203383,196878,90
203383,163695,210
203383,165429,0
203383,179974,260
203385,271070,380
203385,248628,0
203385,246957,270
203385,26131,0
203385,37202,560
203385,5888,290
203388,258141,180
203388,152478,50
203388,166185,0
203388,275333,180
203388,83110,0
203388,159757,0
203390,188039,70
203390,296078,70
203390,278582,230
203390,69230,0
203390,204817,210
203390,197897,260
203392,41575,260
203392,165332,260
203392,187117,0
203392,121695,160
203392,155231,90
203392,87802,160
203394,193774,0
203394,181966,270
203394,270275,250
203394,156387,230
203394,34450,0
203394,240763,0
203395,87423,110
203395,246990,80
203395,142747,180
203395,182550,0
203395,103437,170
203395,27068,260
203397,292779,330
203397,14075,150
203397,104359,300
203397,255491,70
203397,84670,260
203397,281818,50
203398,119532,270
203398,234906,440
203398,2774,0
203398,65451,250
203398,137230,80
203398,5791,0
203400,273126,90
203400,57022,0
203400,95580,0
203400,18058,0
203400,86427,0
203400,109544,0
203403,101037,0
203403,212592,0
203403,229966,0
203403,148821,90
203403,31836,180
203403,265399,0
203406,286639,90
203406,228892,420
203406,132698,160
203406,156718,0
203406,93699,0
203406,268310,0
203408,247218,140
203408,213436,80
203408,217825,180
203408,139911,0
203408,715,160
203408,102523,160
203410,29381,0
203410,187117,100
203410,25866,0
203410,268019,0
203410,106058,100
203410,170629,100
203412,273027,180
203412,12836,0
203412,15596,50
203412,61826,90
203412,150640,90
203412,83575,260
203413,245972,80
203413,93865,260
203413,54388,80
203413,252444,260
203413,2924,260
203413,221284,0
203415,42715,300
203415,96885,0
203415,269846,0
203415,126720,0
203415,267404,260
203415,184685,280
203416,29973,250
203416,35012,350
203416,280902,0
203416,87004,160
203416,291248,350
203416,185182,260
203419,246966,280
203419,121824,270
203419,249919,410
203419,22370,160
203419,240300,0
203419,149762,0
203422,267135,180
203422,162550,180
203422,125383,0
203422,7827,160
203422,122621,0
203422,184959,0
203424,140019,0
203424,77834,0
203424,151892,180
203424,85147,0
203424,295799,240
